name,created_at,forks,topics,categories
root,2013-06-27T10:46:59Z,1205,"['c-plus-plus', 'cling', 'data-analysis', 'geometry', 'graphics', 'hacktoberfest', 'interpreter', 'machine-learning', 'mathematics', 'parallel', 'physics', 'python', 'root', 'root-cern', 'statistics', 'visualization']",['Machine Learning']
TTS,2018-01-23T14:22:06Z,1200,"['dataset-analysis', 'deep-learning', 'gantts', 'glow-tts', 'melgan', 'multiband-melgan', 'python', 'pytorch', 'speaker-encoder', 'speech', 'tacotron', 'tacotron2', 'tensorflow2', 'text-to-speech', 'tts', 'vocoder']",['Machine Learning']
WaveFunctionCollapse,2016-09-30T11:53:17Z,1191,"['algorithm', 'csharp', 'gamedev', 'machine-learning', 'procedural-generation', 'wfc']",['Machine Learning']
TopDeepLearning,2016-04-27T04:13:03Z,1189,"['deep-learning', 'machine-learning', 'pytorch', 'tensorflow']",['Machine Learning']
useful-java-links,2016-02-13T13:14:52Z,1187,"['awesome', 'awesome-list', 'java-api', 'java-applications', 'java-frameworks', 'java-libraries', 'java-links', 'lists', 'machine-learning', 'resources']",['Machine Learning']
ipex-llm,2016-08-29T07:59:50Z,1186,"['analytics-zoo', 'bigdl', 'distributed-deep-learning', 'keras', 'llm', 'python', 'pytorch', 'scala', 'spark', 'tensorflow', 'transformers']",['Machine Learning']
xlnet,2019-06-19T08:16:46Z,1178,"['deep-learning', 'nlp', 'tensorflow']",['Machine Learning']
pyAudioAnalysis,2014-08-27T12:43:13Z,1176,"['audio', 'audio-analysis-tasks', 'audio-data', 'machine-learning', 'pyaudioanalysis', 'python', 'signal-processing']",['Machine Learning']
DeepQA,2016-07-07T17:17:20Z,1176,"['chatbot', 'deep-learning', 'seq2seq', 'tensorflow']",['Machine Learning']
mmaction2,2020-07-11T07:19:10Z,1174,"['action-recognition', 'ava', 'benchmark', 'deep-learning', 'i3d', 'non-local', 'openmmlab', 'posec3d', 'pytorch', 'slowfast', 'spatial-temporal-action-detection', 'temporal-action-localization', 'tsm', 'tsn', 'uniformerv2', 'video-classification', 'video-understanding', 'x3d']",['Machine Learning']
CapsNet-Tensorflow,2017-10-28T04:20:36Z,1173,"['capsnet', 'capsule', 'capsule-network', 'dynamic-routing', 'routing-algorithm', 'tensorflow']",['Machine Learning']
vits,2021-05-26T23:38:12Z,1168,"['deep-learning', 'pytorch', 'speech-synthesis', 'text-to-speech', 'tts']",['Machine Learning']
AlgoWiki,2014-11-27T11:17:13Z,1167,"['algorithm', 'artificial-intelligence', 'competitive-programming', 'computer-science', 'html', 'knowledge', 'linux', 'machine-learning']","['Machine Learning', 'Web Programming']"
industry-machine-learning,2019-05-03T05:08:15Z,1167,"['data-science', 'datascience', 'example', 'firmai', 'jupyter-notebook', 'machine-learning', 'practical-machine-learning', 'python']",['Machine Learning']
qdrant,2020-05-30T21:37:01Z,1163,"['approximate-nearest-neighbor-search', 'embeddings-similarity', 'hacktoberfest', 'hnsw', 'image-search', 'knn-algorithm', 'machine-learning', 'matching', 'mlops', 'nearest-neighbor-search', 'neural-network', 'neural-search', 'recommender-system', 'search', 'search-engine', 'search-engines', 'similarity-search', 'vector-database', 'vector-search', 'vector-search-engine']",['Machine Learning']
ludwig,2018-12-27T23:58:12Z,1162,"['computer-vision', 'data-centric', 'data-science', 'deep', 'deep-learning', 'deeplearning', 'fine-tuning', 'learning', 'llama', 'llama2', 'llm', 'llm-training', 'machine-learning', 'machinelearning', 'mistral', 'ml', 'natural-language', 'natural-language-processing', 'neural-network', 'pytorch']",['Machine Learning']
Ad-papers,2016-08-07T08:26:26Z,1158,"['advertising', 'computational-advertising', 'ctr-prediction', 'deep-learning', 'machine-learning', 'papers', 'recommender-system']",['Machine Learning']
llama-recipes,2023-07-17T07:33:48Z,1157,"['ai', 'finetuning', 'langchain', 'llama', 'llama2', 'llm', 'machine-learning', 'python', 'pytorch', 'vllm']",['Machine Learning']
computervision-recipes,2019-02-11T16:23:51Z,1155,"['artificial-intelligence', 'azure', 'computer-vision', 'convolutional-neural-networks', 'data-science', 'deep-learning', 'image-classification', 'image-processing', 'jupyter-notebook', 'kubernetes', 'machine-learning', 'microsoft', 'object-detection', 'operationalization', 'python', 'similarity', 'tutorial']","['Machine Learning', 'Beginner']"
machine-learning-roadmap,2020-07-09T07:07:47Z,1148,"['data', 'data-science', 'deep-learning', 'machine-learning']",['Machine Learning']
darknet_ros,2017-03-31T17:25:58Z,1147,"['computer-vision', 'darknet', 'darknet-ros', 'deep-learning', 'human-detection', 'object-detection', 'ros', 'yolo']",['Machine Learning']
catboost,2017-07-18T05:29:04Z,1144,"['big-data', 'catboost', 'categorical-features', 'coreml', 'cuda', 'data-mining', 'data-science', 'decision-trees', 'gbdt', 'gbm', 'gpu', 'gpu-computing', 'gradient-boosting', 'kaggle', 'machine-learning', 'python', 'r', 'tutorial']","['Machine Learning', 'Beginner']"
pysc2,2017-07-25T18:16:57Z,1143,"['blizzard-api', 'deepmind', 'machine-learning', 'reinforcement-learning', 'starcraft-ii', 'starcraft-ii-replays']",['Machine Learning']
MOSS,2023-04-15T14:07:44Z,1141,"['chatgpt', 'deep-learning', 'dialogue-systems', 'large-language-models', 'natural-language-processing', 'text-generation']",['Machine Learning']
gun,2014-07-31T15:52:10Z,1137,"['artificial-intelligence', 'big-data', 'blockchain', 'crdt', 'crypto', 'cryptography', 'dapp', 'database', 'decentralized', 'dweb', 'encryption', 'end-to-end', 'graph', 'machine-learning', 'metaverse', 'offline-first', 'p2p', 'protocol', 'realtime', 'web3']",['Machine Learning']
turicreate,2017-12-01T00:42:04Z,1135,"['deep-learning', 'machine-learning', 'python']",['Machine Learning']
pytorch-cifar100,2017-04-22T14:11:57Z,1135,"['cifar100', 'deep-learning', 'densenet', 'googlenet', 'image-classification', 'inception-resnet-v2', 'inceptionv3', 'inceptionv4', 'mobilenet', 'nasnet', 'pytorch', 'resnet', 'resnext', 'shufflenet', 'squeezenet', 'wideresnet', 'xception']",['Machine Learning']
cnn-explainer,2019-11-03T23:15:24Z,1135,"['deep-learning', 'interactive-visualizations', 'machine-learning', 'visual-learning', 'visualization']",['Machine Learning']
dvc,2017-03-04T08:16:33Z,1131,"['ai', 'collaboration', 'data-science', 'data-version-control', 'developer-tools', 'git', 'hacktoberfest', 'machine-learning', 'python', 'reproducibility']",['Machine Learning']
DeepPavlov,2017-11-17T14:35:29Z,1129,"['ai', 'artificial-intelligence', 'bot', 'chatbot', 'chitchat', 'deep-learning', 'deep-neural-networks', 'dialogue-agents', 'dialogue-manager', 'dialogue-systems', 'entity-extraction', 'intent-classification', 'intent-detection', 'machine-learning', 'named-entity-recognition', 'nlp', 'nlp-machine-learning', 'question-answering', 'slot-filling', 'tensorflow']",['Machine Learning']
Faster-RCNN_TF,2016-09-07T05:58:53Z,1127,"['detection', 'faster-rcnn', 'tensorflow']",['Machine Learning']
deep-person-reid,2018-03-11T21:14:39Z,1119,"['computer-vision', 'cross-domain', 'deep-learning', 'deep-neural-networks', 'image-retrieval', 'machine-learning', 'metric-learning', 'person-reid', 'person-reidentification', 'pytorch', 're-ranking']",['Machine Learning']
smile,2014-11-20T16:28:12Z,1117,"['classification', 'clustering', 'computer-algebra-system', 'data-science', 'dataframe', 'deep-learning', 'genetic-algorithm', 'graph', 'interpolation', 'linear-algebra', 'machine-learning', 'manifold-learning', 'multidimensional-scaling', 'nearest-neighbor-search', 'nlp', 'regression', 'statistics', 'visualization', 'wavelet']",['Machine Learning']
adversarial-robustness-toolbox,2018-03-15T14:40:43Z,1116,"['adversarial-attacks', 'adversarial-examples', 'adversarial-machine-learning', 'ai', 'artificial-intelligence', 'attack', 'blue-team', 'evasion', 'extraction', 'inference', 'machine-learning', 'poisoning', 'privacy', 'python', 'red-team', 'trusted-ai', 'trustworthy-ai']",['Machine Learning']
pwnagotchi,2019-09-19T13:07:15Z,1116,"['ai', 'bettercap', 'deep-learning', 'deep-neural-network', 'deep-reinforcement-learning', 'handshakes', 'wpa-psk']",['Machine Learning']
ml-road,2017-10-31T04:36:37Z,1111,"['computer-vision', 'deep-learning', 'machine-learning', 'nlp', 'pytorch', 'speech-recognition', 'tensorflow']",['Machine Learning']
FastMaskRCNN,2017-03-25T15:33:21Z,1106,"['coco', 'detection', 'fasterrcnn', 'maskrcnn', 'pfn', 'rcnn', 'segmentation', 'tensorflow']",['Machine Learning']
opencvsharp,2013-12-21T00:27:48Z,1104,"['computer-vision', 'dotnet', 'dotnetcore6', 'dotnetstandard', 'image-processing', 'machine-learning', 'native-bindings', 'nuget', 'nuget-packages', 'opencv', 'opencvsharp', 'wrapper']",['Machine Learning']
mlfinlab,2019-02-13T16:57:25Z,1101,"['algorithmic-trading', 'finance', 'financial-machine-learning', 'investing', 'machine-learning', 'portfolio-management', 'portfolio-optimization', 'python', 'quantitative-finance', 'research', 'trading']",['Machine Learning']
so-vits-svc-fork,2023-03-15T14:15:50Z,1097,"['contentvec', 'deep-learning', 'gan', 'hacktoberfest', 'hubert', 'lightning', 'pytorch', 'pytorch-lightning', 'realtime', 'so-vits-svc', 'softvc', 'sovits', 'speech-synthesis', 'vits', 'voice-changer', 'voice-conversion']",['Machine Learning']
articles,2017-01-31T23:03:56Z,1093,"['data-analysis', 'data-science', 'data-visualization', 'machine-learning', 'machine-learning-algorithms', 'machinelearning', 'python']",['Machine Learning']
nerfstudio,2022-05-31T18:17:37Z,1090,"['3d', '3d-graphics', '3d-reconstruction', 'computer-vision', 'deep-learning', 'machine-learning', 'nerf', 'photogrammetry', 'pytorch']",['Machine Learning']
RobustVideoMatting,2021-08-30T20:57:44Z,1089,"['ai', 'computer-vision', 'deep-learning', 'machine-learning', 'matting']",['Machine Learning']
BossSensor,2016-07-04T06:09:59Z,1086,"['cnn', 'computer-vision', 'deep-learning', 'machine-learning', 'opencv']",['Machine Learning']
sagemaker-python-sdk,2017-11-14T01:03:33Z,1085,"['aws', 'huggingface', 'machine-learning', 'mxnet', 'python', 'pytorch', 'sagemaker', 'tensorflow']",['Machine Learning']
Book4_Power-of-Matrix,2022-07-02T19:58:34Z,1074,"['linear', 'linear-algebra', 'machine-learning', 'mathematics', 'matrix', 'matrix-factorization']",['Machine Learning']
probability,2017-10-23T23:50:54Z,1073,"['bayesian-methods', 'data-science', 'deep-learning', 'machine-learning', 'neural-networks', 'probabilistic-programming', 'statistics', 'tensorflow']",['Machine Learning']
eat_pytorch_in_20_days,2020-06-27T09:48:13Z,1070,"['deep-learning', 'pytorch']",['Machine Learning']
deep-text-recognition-benchmark,2019-04-03T07:24:05Z,1068,"['crnn', 'deep-learning', 'grcnn', 'iccv2019', 'ocr', 'ocr-recognition', 'r2am', 'rare', 'recognition', 'rosetta', 'scene-text', 'scene-text-recognition', 'star-net', 'text-recognition']",['Machine Learning']
DenseNet,2016-08-24T21:32:52Z,1067,['deep-learning'],['Machine Learning']
seq2seq-couplet,2018-02-24T02:44:52Z,1066,"['deep-learning', 'machine-learning', 'seq2seq']",['Machine Learning']
benchmark_results,2016-08-17T02:23:51Z,1062,"['benchmark', 'deep-learning', 'paper', 'tracking', 'visual-tracking']",['Machine Learning']
brain.js,2016-02-13T18:09:44Z,1061,"['api', 'brain', 'browser', 'convolutional-neural-networks', 'easy-to-use', 'hacktoberfest', 'neural-network', 'node', 'nodejs', 'recurrent-neural-networks', 'stream', 'web']",['Machine Learning']
supervision,2022-11-28T14:08:44Z,1056,"['classification', 'coco', 'computer-vision', 'deep-learning', 'image-processing', 'instance-segmentation', 'low-code', 'machine-learning', 'metrics', 'object-detection', 'oriented-bounding-box', 'pascal-voc', 'python', 'pytorch', 'tensorflow', 'tracking', 'video-processing', 'yolo']",['Machine Learning']
project-walkthroughs,2021-12-03T23:30:33Z,1053,"['data-science', 'machine-learning', 'pandas', 'python']",['Machine Learning']
EAST,2017-07-31T10:56:36Z,1049,"['deep-learning', 'ocr', 'tensorflow', 'text-detection']",['Machine Learning']
DALLE2-pytorch,2022-04-07T04:14:08Z,1048,"['artificial-intelligence', 'deep-learning', 'text-to-image']",['Machine Learning']
From-0-to-Research-Scientist-resources-guide,2021-03-16T07:52:23Z,1044,"['books', 'calculus', 'deep-learning', 'lectures', 'linear-algebra', 'machine-learning', 'probability']",['Machine Learning']
competition-baseline,2019-12-03T06:16:55Z,1041,"['data-competition', 'data-science', 'deep-learning', 'kaggle']",['Machine Learning']
ml-course,2019-02-01T16:20:39Z,1041,"['computer-vision', 'course', 'deep-learning', 'machine-learning', 'materials', 'natural-language-processing', 'python', 'pytorch', 'reinforcement-learning', 'seminars']",['Machine Learning']
shogun,2011-04-01T10:44:32Z,1037,"['artificial-intelligence', 'c-plus-plus', 'cmake', 'data-science', 'machine-learning', 'swig']",['Machine Learning']
Informer2020,2020-12-07T09:18:24Z,1034,"['deep-learning', 'forecasting', 'pytorch', 'self-attention', 'time-series', 'transformer']",['Machine Learning']
mmagic,2019-08-23T13:04:29Z,1032,"['aigc', 'computer-vision', 'deep-learning', 'diffusion', 'diffusion-models', 'generative-adversarial-network', 'generative-ai', 'image-editing', 'image-generation', 'image-processing', 'image-synthesis', 'inpainting', 'matting', 'pytorch', 'super-resolution', 'text2image', 'video-frame-interpolation', 'video-interpolation', 'video-super-resolution']",['Machine Learning']
codespaces-jupyter,2022-06-08T13:31:05Z,1030,"['codespaces', 'data-science', 'jupyter-notebook', 'machine-learning']",['Machine Learning']
ltp,2011-06-01T15:10:15Z,1028,"['chinese-nlp', 'machine-learning', 'natural-language-processing', 'nlp']",['Machine Learning']
rasa_core,2017-09-18T12:07:12Z,1026,"['bot', 'bot-framework', 'botkit', 'bots', 'chatbot', 'chatbot-framework', 'conversational-agents', 'conversational-ai', 'conversational-bots', 'machine-learning', 'machine-learning-library', 'nlp', 'rasa']",['Machine Learning']
nanodet,2020-10-19T08:36:25Z,1022,"['anchor-free', 'android', 'deep-learning', 'deep-neural-networks', 'efficientnet', 'mnn', 'model-zoo', 'nanodet', 'nanodet-plus', 'ncnn', 'object-detection', 'openvino', 'pytorch', 'repvgg', 'shufflenet']",['Machine Learning']
machine-learning-book,2021-12-19T00:32:59Z,1021,"['deep-learning', 'machine-learning', 'neural-networks', 'pytorch', 'scikit-learn']",['Machine Learning']
segmentation_models,2018-06-05T13:27:56Z,1020,"['densenet', 'efficientnet', 'fpn', 'image-segmentation', 'keras', 'keras-examples', 'keras-models', 'keras-tensorflow', 'linknet', 'mobilenet', 'pre-trained', 'pretrained', 'pspnet', 'resnet', 'resnext', 'segmentation', 'segmentation-models', 'tensorflow', 'tensorflow-keras', 'unet']",['Machine Learning']
mmskeleton,2017-11-21T09:01:44Z,1018,"['action-recognition', 'deep-learning', 'graph-convolutional-network', 'pytorch', 'skeleton-based-action-recognition']",['Machine Learning']
wav2letter,2017-11-20T17:39:41Z,1014,"['cpp', 'deep-learning', 'end-to-end', 'speech-recognition', 'wav2letter']",['Machine Learning']
PyTorch-VAE,2020-01-10T12:41:23Z,1008,"['architecture', 'beta-vae', 'celeba-dataset', 'deep-learning', 'dfc-vae', 'gumbel-softmax', 'iwae', 'paper-implementations', 'pytorch', 'pytorch-implementation', 'pytorch-vae', 'reproducible-research', 'vae', 'vae-implementation', 'variational-autoencoders', 'vqvae', 'wae']",['Machine Learning']
Data-science,2020-07-17T19:25:27Z,1006,"['articles', 'artificial-intelligence', 'data-analysis', 'data-science', 'data-visualization', 'machine-learning', 'natural-language-processing', 'python', 'scraping', 'time-series']",['Machine Learning']
TensorFlow-Tutorials,2017-01-18T18:50:06Z,1004,"['autoencoder', 'chatbot', 'cnn', 'deep-learning', 'dqn', 'gan', 'inception', 'mnist', 'neural-network', 'rnn', 'seq2seq', 'tensorflow', 'tutorial', 'word2vec']","['Machine Learning', 'Beginner']"
mmpretrain,2020-07-09T16:25:04Z,1004,"['beit', 'clip', 'constrastive-learning', 'convnext', 'deep-learning', 'image-classification', 'mae', 'masked-image-modeling', 'mobilenet', 'moco', 'multimodal', 'pretrained-models', 'pytorch', 'resnet', 'self-supervised-learning', 'swin-transformer', 'vision-transformer']",['Machine Learning']
machine-learning-mindmap,2017-08-10T04:29:24Z,1003,"['cheatsheet', 'data', 'jupyter', 'learning', 'machine', 'machine-learning', 'mindmap', 'python', 'science']",['Machine Learning']
